Stdout/Stderr: 2025-04-20T01:51:50.982130	INFO	=== Consortium Log Analyzer Started ===
2025-04-20T01:51:58.531758	DEBUG	Processing consortium run 1491f727d471578b0bc287c29624d80a718cb2d2 (Arbiter: 01jkgq6xb68twnwdfjcafk49m5)
2025-04-20T01:51:58.560194	DEBUG	Searched 0 candidates for group 1491f727d471578b0bc287c29624d80a718cb2d2
2025-04-20T01:51:58.560235	DEBUG	Processing consortium run 1491f7273defe9d4d2c3dc0b2a9573f8196f8824 (Arbiter: 01jkgq8gpffge61zwh3b7kj3n6)
2025-04-20T01:51:58.560356	ERROR	XML Parse Error in arbiter 01jkgq8gpffge61zwh3b7kj3n6 prompt: mismatched tag: line 18, column 17
2025-04-20T01:51:58.560385	WARN	No response snippets extracted from arbiter 01jkgq8gpffge61zwh3b7kj3n6
2025-04-20T01:51:58.588229	DEBUG	Searched 0 candidates for group 1491f7273defe9d4d2c3dc0b2a9573f8196f8824
2025-04-20T01:51:58.588263	DEBUG	Processing consortium run 1491f7273793059118289c86309ada2058125035 (Arbiter: 01jkhecb3d3ks2kc4zwepzy84z)
2025-04-20T01:51:58.616152	DEBUG	Searched 0 candidates for group 1491f7273793059118289c86309ada2058125035
2025-04-20T01:51:58.616190	DEBUG	Processing consortium run 1491f727fdf6861023436bb5d3448d82f3fe5207 (Arbiter: 01jkhem45zs0t7q194v8c3marn)
2025-04-20T01:51:58.616291	ERROR	XML Parse Error in arbiter 01jkhem45zs0t7q194v8c3marn prompt: mismatched tag: line 57, column 6
2025-04-20T01:51:58.616319	WARN	No response snippets extracted from arbiter 01jkhem45zs0t7q194v8c3marn
2025-04-20T01:51:58.645372	DEBUG	Searched 0 candidates for group 1491f727fdf6861023436bb5d3448d82f3fe5207
2025-04-20T01:51:58.645452	DEBUG	Processing consortium run 1491f72739014f8f1e7ddfd1ed22c290dbd743d1 (Arbiter: 01jkhhcfkp8qcawp9hrn94ryze)
2025-04-20T01:51:58.673823	DEBUG	Searched 0 candidates for group 1491f72739014f8f1e7ddfd1ed22c290dbd743d1
2025-04-20T01:51:58.673892	DEBUG	Processing consortium run 1491f7270a4ced292642fa97abd4df5a4631e349 (Arbiter: 01jkhmvhfvbkfw2gg23f2g2479)
2025-04-20T01:51:58.674068	ERROR	XML Parse Error in arbiter 01jkhmvhfvbkfw2gg23f2g2479 prompt: not well-formed (invalid token): line 259, column 28
2025-04-20T01:51:58.674104	WARN	No response snippets extracted from arbiter 01jkhmvhfvbkfw2gg23f2g2479
2025-04-20T01:51:58.702252	DEBUG	Searched 0 candidates for group 1491f7270a4ced292642fa97abd4df5a4631e349
2025-04-20T01:51:58.702297	DEBUG	Processing consortium run 1491f727a3d770fd341ff3260d34e39d25d6cd8a (Arbiter: 01jkhs84sscqj1akv8340asdsm)
2025-04-20T01:51:58.702422	ERROR	XML Parse Error in arbiter 01jkhs84sscqj1akv8340asdsm prompt: not well-formed (invalid token): line 134, column 25
2025-04-20T01:51:58.702451	WARN	No response snippets extracted from arbiter 01jkhs84sscqj1akv8340asdsm
2025-04-20T01:51:58.730767	DEBUG	Searched 0 candidates for group 1491f727a3d770fd341ff3260d34e39d25d6cd8a
2025-04-20T01:51:58.730818	DEBUG	Processing consortium run 1491f727e0a306af8368565c10eb53f81e50bb93 (Arbiter: 01jknyfvz25ca8qxaq6xn9pxr6)
2025-04-20T01:51:58.759784	DEBUG	Searched 0 candidates for group 1491f727e0a306af8368565c10eb53f81e50bb93
2025-04-20T01:51:58.759851	DEBUG	Processing consortium run 1491f727f88925823b31ee4f6c404265b3799835 (Arbiter: 01jknzk5ehh8ka8rwctpbrfvs5)
2025-04-20T01:51:58.759964	ERROR	XML Parse Error in arbiter 01jknzk5ehh8ka8rwctpbrfvs5 prompt: mismatched tag: line 18, column 2
2025-04-20T01:51:58.759999	WARN	No response snippets extracted from arbiter 01jknzk5ehh8ka8rwctpbrfvs5
2025-04-20T01:51:58.787999	DEBUG	Searched 0 candidates for group 1491f727f88925823b31ee4f6c404265b3799835
2025-04-20T01:51:58.788036	DEBUG	Processing consortium run 1491f72769a77c8043b10f9d13032b9ce0e73a12 (Arbiter: 01jkp0abd6g47envfw3cmjkppk)
2025-04-20T01:51:58.788146	ERROR	XML Parse Error in arbiter 01jkp0abd6g47envfw3cmjkppk prompt: mismatched tag: line 38, column 2
2025-04-20T01:51:58.788187	WARN	No response snippets extracted from arbiter 01jkp0abd6g47envfw3cmjkppk
2025-04-20T01:51:58.816128	DEBUG	Searched 0 candidates for group 1491f72769a77c8043b10f9d13032b9ce0e73a12
2025-04-20T01:51:58.816171	DEBUG	Processing consortium run 1491f7273798026f2b6964d893a0dbe205130afa (Arbiter: 01jkp0s26zm63t5p27dk3d7az5)
2025-04-20T01:51:58.845246	DEBUG	Searched 0 candidates for group 1491f7273798026f2b6964d893a0dbe205130afa
2025-04-20T01:51:58.845315	DEBUG	Processing consortium run 1491f72730cc6889ddd2b44ef7dceb4badf21c90 (Arbiter: 01jksfc2b498zajj5qgwk1vvwv)
2025-04-20T01:51:58.845503	ERROR	XML Parse Error in arbiter 01jksfc2b498zajj5qgwk1vvwv prompt: not well-formed (invalid token): line 170, column 43
2025-04-20T01:51:58.845543	WARN	No response snippets extracted from arbiter 01jksfc2b498zajj5qgwk1vvwv
2025-04-20T01:51:58.873921	DEBUG	Searched 0 candidates for group 1491f72730cc6889ddd2b44ef7dceb4badf21c90
2025-04-20T01:51:58.873980	DEBUG	Processing consortium run 1491f727a82e4575d1302def82e83c641784c9c0 (Arbiter: 01jkvex005jfgam7wx5gsxye83)
2025-04-20T01:51:58.874109	ERROR	XML Parse Error in arbiter 01jkvex005jfgam7wx5gsxye83 prompt: mismatched tag: line 60, column 18
2025-04-20T01:51:58.874146	WARN	No response snippets extracted from arbiter 01jkvex005jfgam7wx5gsxye83
2025-04-20T01:51:58.902728	DEBUG	Searched 0 candidates for group 1491f727a82e4575d1302def82e83c641784c9c0
2025-04-20T01:51:58.902780	DEBUG	Processing consortium run 1491f727a3948699b87104c87a5a857d39bbf123 (Arbiter: 01jkvf326m6sx43997qmvcqa0e)
2025-04-20T01:51:58.902892	ERROR	XML Parse Error in arbiter 01jkvf326m6sx43997qmvcqa0e prompt: mismatched tag: line 47, column 2
2025-04-20T01:51:58.902924	WARN	No response snippets extracted from arbiter 01jkvf326m6sx43997qmvcqa0e
2025-04-20T01:51:58.931151	DEBUG	Searched 0 candidates for group 1491f727a3948699b87104c87a5a857d39bbf123
2025-04-20T01:51:58.931190	DEBUG	Processing consortium run 1491f727ddaed190debb0e576750d368f67a23cc (Arbiter: 01jkvhsh6dg9vbkf86m15djrff)
2025-04-20T01:51:58.931397	ERROR	XML Parse Error in arbiter 01jkvhsh6dg9vbkf86m15djrff prompt: not well-formed (invalid token): line 145, column 27
2025-04-20T01:51:58.931428	WARN	No response snippets extracted from arbiter 01jkvhsh6dg9vbkf86m15djrff
2025-04-20T01:51:58.960332	DEBUG	Searched 0 candidates for group 1491f727ddaed190debb0e576750d368f67a23cc
2025-04-20T01:51:58.960404	DEBUG	Processing consortium run 1491f727d5523801269572663364eda2441da32f (Arbiter: 01jkvk6cek6v7dqw4b8brnqccp)
2025-04-20T01:51:58.960668	ERROR	XML Parse Error in arbiter 01jkvk6cek6v7dqw4b8brnqccp prompt: not well-formed (invalid token): line 425, column 43
2025-04-20T01:51:58.960708	WARN	No response snippets extracted from arbiter 01jkvk6cek6v7dqw4b8brnqccp
2025-04-20T01:51:58.989042	DEBUG	Searched 0 candidates for group 1491f727d5523801269572663364eda2441da32f
2025-04-20T01:51:58.989097	DEBUG	Processing consortium run 1491f7270b633bceb8a0c6a35009ccb1249a46d5 (Arbiter: 01jkwr7jf0nbcwm26z6s1eck5t)
2025-04-20T01:51:58.989369	ERROR	XML Parse Error in arbiter 01jkwr7jf0nbcwm26z6s1eck5t prompt: not well-formed (invalid token): line 295, column 20
2025-04-20T01:51:58.989403	WARN	No response snippets extracted from arbiter 01jkwr7jf0nbcwm26z6s1eck5t
2025-04-20T01:51:59.017445	DEBUG	Searched 0 candidates for group 1491f7270b633bceb8a0c6a35009ccb1249a46d5
2025-04-20T01:51:59.017486	DEBUG	Processing consortium run 1491f72717977d575256e8af3c949bafa32c1622 (Arbiter: 01jkyen63qkfw2ga8w246191z2)
2025-04-20T01:51:59.047253	DEBUG	Searched 0 candidates for group 1491f72717977d575256e8af3c949bafa32c1622
2025-04-20T01:51:59.047320	DEBUG	Processing consortium run 1491f727410e3dfea2bb88e37c57182db8a62328 (Arbiter: 01jmaz4xtfzp7et05gn2pbvgey)
2025-04-20T01:51:59.047448	ERROR	XML Parse Error in arbiter 01jmaz4xtfzp7et05gn2pbvgey prompt: mismatched tag: line 27, column 2
2025-04-20T01:51:59.047485	WARN	No response snippets extracted from arbiter 01jmaz4xtfzp7et05gn2pbvgey
2025-04-20T01:51:59.075530	DEBUG	Searched 0 candidates for group 1491f727410e3dfea2bb88e37c57182db8a62328
2025-04-20T01:51:59.075569	DEBUG	Processing consortium run 1491f7277bc57e7a57a0e223f3a7138e87886ac1 (Arbiter: 01jmb41pcvnrxvm739trtbaze3)
2025-04-20T01:51:59.075690	ERROR	XML Parse Error in arbiter 01jmb41pcvnrxvm739trtbaze3 prompt: mismatched tag: line 7, column 2
2025-04-20T01:51:59.075717	WARN	No response snippets extracted from arbiter 01jmb41pcvnrxvm739trtbaze3
2025-04-20T01:51:59.103656	DEBUG	Searched 0 candidates for group 1491f7277bc57e7a57a0e223f3a7138e87886ac1
2025-04-20T01:51:59.103696	DEBUG	Processing consortium run 1491f7276dd2660625189fd51665f81eee481df1 (Arbiter: 01jmb4a0vdk4727m56f57cf7cy)
2025-04-20T01:51:59.132520	DEBUG	Searched 0 candidates for group 1491f7276dd2660625189fd51665f81eee481df1
2025-04-20T01:51:59.132575	DEBUG	Processing consortium run 1491f72792f30aca8a9c7e6dc84c60c36478551e (Arbiter: 01jmb4bq9j0aeese458h66e879)
2025-04-20T01:51:59.132662	ERROR	XML Parse Error in arbiter 01jmb4bq9j0aeese458h66e879 prompt: mismatched tag: line 20, column 111
2025-04-20T01:51:59.132692	WARN	No response snippets extracted from arbiter 01jmb4bq9j0aeese458h66e879
2025-04-20T01:51:59.161237	DEBUG	Searched 0 candidates for group 1491f72792f30aca8a9c7e6dc84c60c36478551e
2025-04-20T01:51:59.161296	DEBUG	Processing consortium run 1491f72785f0bef63bfe8b6ec8efe8fbbe681f8a (Arbiter: 01jmb4r5wxthjw0h0yetmebyjz)
2025-04-20T01:51:59.161447	ERROR	XML Parse Error in arbiter 01jmb4r5wxthjw0h0yetmebyjz prompt: not well-formed (invalid token): line 114, column 14
2025-04-20T01:51:59.161481	WARN	No response snippets extracted from arbiter 01jmb4r5wxthjw0h0yetmebyjz
2025-04-20T01:51:59.190203	DEBUG	Searched 0 candidates for group 1491f72785f0bef63bfe8b6ec8efe8fbbe681f8a
2025-04-20T01:51:59.190280	DEBUG	Processing consortium run 1491f72775d33de28dd503f3334416c02413c776 (Arbiter: 01jmm9de3760acmwwkhnhd2nr3)
2025-04-20T01:51:59.219414	DEBUG	Searched 0 candidates for group 1491f72775d33de28dd503f3334416c02413c776
2025-04-20T01:51:59.219513	DEBUG	Processing consortium run 1491f727694fc82564c801e53920655135233e77 (Arbiter: 01jmm9fyedvy0ybb7hvrxjy9bb)
2025-04-20T01:51:59.219680	ERROR	XML Parse Error in arbiter 01jmm9fyedvy0ybb7hvrxjy9bb prompt: not well-formed (invalid token): line 69, column 22
2025-04-20T01:51:59.219713	WARN	No response snippets extracted from arbiter 01jmm9fyedvy0ybb7hvrxjy9bb
2025-04-20T01:51:59.249853	DEBUG	Searched 0 candidates for group 1491f727694fc82564c801e53920655135233e77
2025-04-20T01:51:59.249954	DEBUG	Processing consortium run 1491f7275301fbe026a9ba70913f4b63d00bd58e (Arbiter: 01jmm9rk17t31js6hr4b7kp5r3)
2025-04-20T01:51:59.250033	WARN	No response snippets extracted from arbiter 01jmm9rk17t31js6hr4b7kp5r3
2025-04-20T01:51:59.278672	DEBUG	Searched 0 candidates for group 1491f7275301fbe026a9ba70913f4b63d00bd58e
2025-04-20T01:51:59.278727	DEBUG	Processing consortium run 1491f727e7a7744a0c39eb3a0db72ce45fbbc726 (Arbiter: 01jmmbchx0ahhk7zf0v9hfm8wb)
2025-04-20T01:51:59.278793	WARN	No response snippets extracted from arbiter 01jmmbchx0ahhk7zf0v9hfm8wb
2025-04-20T01:51:59.306939	DEBUG	Searched 0 candidates for group 1491f727e7a7744a0c39eb3a0db72ce45fbbc726
2025-04-20T01:51:59.306980	DEBUG	Processing consortium run 1491f7276a787c9d790a25ce906475aeeb941892 (Arbiter: 01jmn16s113jwrwk9fdv68wxx2)
2025-04-20T01:51:59.307123	ERROR	XML Parse Error in arbiter 01jmn16s113jwrwk9fdv68wxx2 prompt: not well-formed (invalid token): line 74, column 18
2025-04-20T01:51:59.307153	WARN	No response snippets extracted from arbiter 01jmn16s113jwrwk9fdv68wxx2
2025-04-20T01:51:59.336256	DEBUG	Searched 0 candidates for group 1491f7276a787c9d790a25ce906475aeeb941892
2025-04-20T01:51:59.336346	DEBUG	Processing consortium run 1491f727c6f04c3f92e3eff1bec5988b122fd214 (Arbiter: 01jmn3bpa9fq5abtj0waf1kq09)
2025-04-20T01:51:59.336648	ERROR	XML Parse Error in arbiter 01jmn3bpa9fq5abtj0waf1kq09 prompt: mismatched tag: line 415, column 137
2025-04-20T01:51:59.336697	WARN	No response snippets extracted from arbiter 01jmn3bpa9fq5abtj0waf1kq09
2025-04-20T01:51:59.365978	DEBUG	Searched 0 candidates for group 1491f727c6f04c3f92e3eff1bec5988b122fd214
2025-04-20T01:51:59.366042	DEBUG	Processing consortium run 1491f72745d0c8528e99398d2052d94025a47ee6 (Arbiter: 01jmn6x219jd5ajmn482cb3a0z)
2025-04-20T01:51:59.366462	ERROR	XML Parse Error in arbiter 01jmn6x219jd5ajmn482cb3a0z prompt: not well-formed (invalid token): line 1063, column 26
2025-04-20T01:51:59.366509	WARN	No response snippets extracted from arbiter 01jmn6x219jd5ajmn482cb3a0z
2025-04-20T01:51:59.394861	DEBUG	Searched 0 candidates for group 1491f72745d0c8528e99398d2052d94025a47ee6
2025-04-20T01:51:59.394908	DEBUG	Processing consortium run 1491f7271df112ee8bf7ad3a6f1c69892417e310 (Arbiter: 01jmqz3fdfysrb7ckh3fvmha40)
2025-04-20T01:51:59.395026	ERROR	XML Parse Error in arbiter 01jmqz3fdfysrb7ckh3fvmha40 prompt: mismatched tag: line 98, column 181
2025-04-20T01:51:59.395058	WARN	No response snippets extracted from arbiter 01jmqz3fdfysrb7ckh3fvmha40
2025-04-20T01:51:59.423252	DEBUG	Searched 0 candidates for group 1491f7271df112ee8bf7ad3a6f1c69892417e310
2025-04-20T01:51:59.423291	DEBUG	Processing consortium run 1491f72722073e293819ddb926f787091c2b95aa (Arbiter: 01jmqz6g9mteear106ft2kst1x)
2025-04-20T01:51:59.452782	DEBUG	Searched 0 candidates for group 1491f72722073e293819ddb926f787091c2b95aa
2025-04-20T01:51:59.452851	DEBUG	Processing consortium run 1491f72761fcb9d5342ddcbb3e102a3b53de5571 (Arbiter: 01jmqzbmdvj37gwn160m6xryv8)
2025-04-20T01:51:59.453138	ERROR	XML Parse Error in arbiter 01jmqzbmdvj37gwn160m6xryv8 prompt: mismatched tag: line 615, column 97
2025-04-20T01:51:59.453180	WARN	No response snippets extracted from arbiter 01jmqzbmdvj37gwn160m6xryv8
2025-04-20T01:51:59.481973	DEBUG	Searched 0 candidates for group 1491f72761fcb9d5342ddcbb3e102a3b53de5571
2025-04-20T01:51:59.482034	DEBUG	Processing consortium run 1491f727c7c96c0bb681ecc9a2fa12b235207fc3 (Arbiter: 01jmr00w4921h4b62z4ewctetb)
2025-04-20T01:51:59.510684	DEBUG	Searched 0 candidates for group 1491f727c7c96c0bb681ecc9a2fa12b235207fc3
2025-04-20T01:51:59.510743	DEBUG	Processing consortium run 1491f727bc9bee8f5038eddb901df38ddfdd7630 (Arbiter: 01jmr09954q84md0rhqkwf2t54)
2025-04-20T01:51:59.511017	ERROR	XML Parse Error in arbiter 01jmr09954q84md0rhqkwf2t54 prompt: mismatched tag: line 428, column 32
2025-04-20T01:51:59.511058	WARN	No response snippets extracted from arbiter 01jmr09954q84md0rhqkwf2t54
2025-04-20T01:51:59.540349	DEBUG	Searched 0 candidates for group 1491f727bc9bee8f5038eddb901df38ddfdd7630
2025-04-20T01:51:59.540423	DEBUG	Processing consortium run 1491f727259d835835c2cb53b34970b0903d67a4 (Arbiter: 01jmr0q3ztn0ervcnan2gwpwvz)
2025-04-20T01:51:59.569471	DEBUG	Searched 0 candidates for group 1491f727259d835835c2cb53b34970b0903d67a4
2025-04-20T01:51:59.569525	DEBUG	Processing consortium run 1491f727ee4d90205237330218d80ae1cec2fdd8 (Arbiter: 01jmr0wrxem34gyyfbacwfwc42)
2025-04-20T01:51:59.569616	ERROR	XML Parse Error in arbiter 01jmr0wrxem34gyyfbacwfwc42 prompt: not well-formed (invalid token): line 23, column 18
2025-04-20T01:51:59.569646	WARN	No response snippets extracted from arbiter 01jmr0wrxem34gyyfbacwfwc42
2025-04-20T01:51:59.597923	DEBUG	Searched 0 candidates for group 1491f727ee4d90205237330218d80ae1cec2fdd8
2025-04-20T01:51:59.597961	DEBUG	Processing consortium run 1491f727b5f2ec76f9be6a05b5171fd862cf69e1 (Arbiter: 01jmr0xk0n6g4adj7twkn7n2hm)
2025-04-20T01:51:59.598098	ERROR	XML Parse Error in arbiter 01jmr0xk0n6g4adj7twkn7n2hm prompt: not well-formed (invalid token): line 69, column 1509
2025-04-20T01:51:59.598127	WARN	No response snippets extracted from arbiter 01jmr0xk0n6g4adj7twkn7n2hm
2025-04-20T01:51:59.626191	DEBUG	Searched 0 candidates for group 1491f727b5f2ec76f9be6a05b5171fd862cf69e1
2025-04-20T01:51:59.626224	DEBUG	Processing consortium run 1491f7270d8b557b46fd46a8a1542ef9fcdbc329 (Arbiter: 01jmr1x4hd1cznaptr5s40zqq0)
2025-04-20T01:51:59.655878	DEBUG	Searched 0 candidates for group 1491f7270d8b557b46fd46a8a1542ef9fcdbc329
2025-04-20T01:51:59.655973	DEBUG	Processing consortium run 1491f727fba4621fa6bc58bfee5f9cc66afaad9d (Arbiter: 01jmr2pw7qb303axjm6n9jb7sf)
2025-04-20T01:51:59.656106	ERROR	XML Parse Error in arbiter 01jmr2pw7qb303axjm6n9jb7sf prompt: mismatched tag: line 31, column 299
2025-04-20T01:51:59.656138	WARN	No response snippets extracted from arbiter 01jmr2pw7qb303axjm6n9jb7sf
2025-04-20T01:51:59.684715	DEBUG	Searched 0 candidates for group 1491f727fba4621fa6bc58bfee5f9cc66afaad9d
2025-04-20T01:51:59.684795	DEBUG	Processing consortium run 1491f7276ce942c428dc4c8480c2eb00c489a125 (Arbiter: 01jmr4djg8j44aksdbjywa27pr)
2025-04-20T01:51:59.714003	DEBUG	Searched 0 candidates for group 1491f7276ce942c428dc4c8480c2eb00c489a125
2025-04-20T01:51:59.714103	DEBUG	Processing consortium run 1491f727510cd6a19275c0c1d3f04217e2bd1baf (Arbiter: 01jmr57kwz9jv6vqkvfydw7h4k)
2025-04-20T01:51:59.714234	ERROR	XML Parse Error in arbiter 01jmr57kwz9jv6vqkvfydw7h4k prompt: mismatched tag: line 55, column 32
2025-04-20T01:51:59.714270	WARN	No response snippets extracted from arbiter 01jmr57kwz9jv6vqkvfydw7h4k
2025-04-20T01:51:59.745074	DEBUG	Searched 0 candidates for group 1491f727510cd6a19275c0c1d3f04217e2bd1baf
2025-04-20T01:51:59.745171	DEBUG	Processing consortium run 1491f727fdf25871bc3d1a3f397379ec5e2e7dbd (Arbiter: 01jmr5dr4nxgnqfe673bmhaqk7)
2025-04-20T01:51:59.773680	DEBUG	Searched 0 candidates for group 1491f727fdf25871bc3d1a3f397379ec5e2e7dbd
2025-04-20T01:51:59.773726	DEBUG	Processing consortium run 1491f72718bcdce98bf0f6814491bccef4c4ee1c (Arbiter: 01jmr5fcm15c98dhjzktk5wzmx)
2025-04-20T01:51:59.802086	DEBUG	Searched 0 candidates for group 1491f72718bcdce98bf0f6814491bccef4c4ee1c
2025-04-20T01:51:59.802127	DEBUG	Processing consortium run 1491f727f4f81e9ab33776f4fd8fa1e9aeeb0cc2 (Arbiter: 01jmshs05acw0g8wm2q29rfx32)
2025-04-20T01:51:59.830902	DEBUG	Searched 0 candidates for group 1491f727f4f81e9ab33776f4fd8fa1e9aeeb0cc2
2025-04-20T01:51:59.830947	DEBUG	Processing consortium run 1491f7276a3c217d0edfa00dac7b7755a7dd6228 (Arbiter: 01jn4vjt2gfy5m97pvxjnnyyt1)
2025-04-20T01:51:59.860251	DEBUG	Searched 0 candidates for group 1491f7276a3c217d0edfa00dac7b7755a7dd6228
2025-04-20T01:51:59.860328	DEBUG	Processing consortium run 1491f7272b4190ce5a084d17792730438d05c24d (Arbiter: 01jn4x9tc41w5jh45mha213zka)
2025-04-20T01:51:59.860552	ERROR	XML Parse Error in arbiter 01jn4x9tc41w5jh45mha213zka prompt: not well-formed (invalid token): line 66, column 2217
2025-04-20T01:51:59.860586	WARN	No response snippets extracted from arbiter 01jn4x9tc41w5jh45mha213zka
2025-04-20T01:51:59.889010	DEBUG	Searched 0 candidates for group 1491f7272b4190ce5a084d17792730438d05c24d
2025-04-20T01:51:59.889056	DEBUG	Processing consortium run 1491f727506a2038f1d017c9941a42ab4caec5f9 (Arbiter: 01jn4zj3t66eszxmax1kpj861c)
2025-04-20T01:51:59.889217	ERROR	XML Parse Error in arbiter 01jn4zj3t66eszxmax1kpj861c prompt: not well-formed (invalid token): line 100, column 117
2025-04-20T01:51:59.889247	WARN	No response snippets extracted from arbiter 01jn4zj3t66eszxmax1kpj861c
2025-04-20T01:51:59.917482	DEBUG	Searched 0 candidates for group 1491f727506a2038f1d017c9941a42ab4caec5f9
2025-04-20T01:51:59.917526	DEBUG	Processing consortium run 1491f727cdeab3377f91ed81001b1283d3887fef (Arbiter: 01jnxrxjty27tv9mdmcw27n3ms)
2025-04-20T01:51:59.917646	ERROR	XML Parse Error in arbiter 01jnxrxjty27tv9mdmcw27n3ms prompt: mismatched tag: line 154, column 218
2025-04-20T01:51:59.917678	WARN	No response snippets extracted from arbiter 01jnxrxjty27tv9mdmcw27n3ms
2025-04-20T01:51:59.947303	DEBUG	Searched 0 candidates for group 1491f727cdeab3377f91ed81001b1283d3887fef
2025-04-20T01:51:59.947377	DEBUG	Processing consortium run 1491f72740257a76dc2da3966c788cc924592b09 (Arbiter: 01jnxs2g5regd60ec7g4fq3k7q)
2025-04-20T01:51:59.947478	ERROR	XML Parse Error in arbiter 01jnxs2g5regd60ec7g4fq3k7q prompt: not well-formed (invalid token): line 30, column 28
2025-04-20T01:51:59.947509	WARN	No response snippets extracted from arbiter 01jnxs2g5regd60ec7g4fq3k7q
2025-04-20T01:51:59.975807	DEBUG	Searched 0 candidates for group 1491f72740257a76dc2da3966c788cc924592b09
2025-04-20T01:51:59.975859	DEBUG	Processing consortium run 1491f72720aff354f2dbbbfb84e346b895403e9c (Arbiter: 01jnxsr40rh0d4jhzne6rc6e70)
2025-04-20T01:51:59.975946	ERROR	XML Parse Error in arbiter 01jnxsr40rh0d4jhzne6rc6e70 prompt: mismatched tag: line 7, column 2
2025-04-20T01:51:59.975975	WARN	No response snippets extracted from arbiter 01jnxsr40rh0d4jhzne6rc6e70
2025-04-20T01:52:00.004306	DEBUG	Searched 0 candidates for group 1491f72720aff354f2dbbbfb84e346b895403e9c
2025-04-20T01:52:00.004360	DEBUG	Processing consortium run 1491f7273321461aa1870b86b7eb35d54037180a (Arbiter: 01jnxtkxmyp8dgfxgkgagxdr14)
2025-04-20T01:52:00.004463	ERROR	XML Parse Error in arbiter 01jnxtkxmyp8dgfxgkgagxdr14 prompt: not well-formed (invalid token): line 65, column 14
2025-04-20T01:52:00.004493	WARN	No response snippets extracted from arbiter 01jnxtkxmyp8dgfxgkgagxdr14
2025-04-20T01:52:00.033476	DEBUG	Searched 0 candidates for group 1491f7273321461aa1870b86b7eb35d54037180a
2025-04-20T01:52:00.033544	DEBUG	Processing consortium run 1491f72798600d8018eb8118eaeb0718ee94bb8d (Arbiter: 01jnxv8qt58jxhgzh64g0dg9q9)
2025-04-20T01:52:00.033655	ERROR	XML Parse Error in arbiter 01jnxv8qt58jxhgzh64g0dg9q9 prompt: mismatched tag: line 97, column 41
2025-04-20T01:52:00.033685	WARN	No response snippets extracted from arbiter 01jnxv8qt58jxhgzh64g0dg9q9
2025-04-20T01:52:00.062228	DEBUG	Searched 0 candidates for group 1491f72798600d8018eb8118eaeb0718ee94bb8d
2025-04-20T01:52:00.062276	DEBUG	Processing consortium run 1491f72785dce4cd2f3dce375c04d00e1c08ad83 (Arbiter: 01jnxvk3pm8crxc346166sgene)
2025-04-20T01:52:00.062431	ERROR	XML Parse Error in arbiter 01jnxvk3pm8crxc346166sgene prompt: mismatched tag: line 91, column 2
